ENCODED_MCT,MCT_BSE_AR,g_place_id,g_rating,g_user_ratings_total,status
D2863D50C7,서울특별시 성동구 무학봉15길 26-1,ChIJ1zqkAoOZfDUR5-mg1d6MTJ8,4.4,24.0,OK
D29AB82613,서울특별시 성동구 성덕정길 93,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
D2C222F8FA,서울특별시 성동구 무학봉길 64-4,,,,not_found
D2CDCFE2D4,서울 성동구 성덕정17길 6,ChIJEeeaL46kfDURYnqe5002U6g,3.8,490.0,OK
D2DAE82D97,서울 성동구 성덕정길 140,ChIJd6CRWtmlfDURuLrYFt5gOV0,4.8,545.0,OK
D2E6E383CD,서울특별시 성동구 뚝섬로 395,ChIJP3qe2-mkfDURHhZoTsnBWNU,3.6,42.0,OK
D2FC15A5E1,서울특별시 성동구 성덕정15길 6-30,ChIJ04IOMI6kfDURwqrtKqJPtrE,,,OK
D333ECD384,서울 성동구 장터길 49,ChIJc47cIVujfDURiZ4k-GwA9Ys,4.7,3.0,OK
D3477E9950,서울특별시 성동구 서울숲7길 9-1,ChIJvZWmI1elfDURb2obPITxfYs,4.4,14.0,OK
D354915A15,서울특별시 성동구 성수이로 30-3,ChIJ75U56uilfDURBP2SZ5MTos8,4.2,233.0,OK
D3556C1BB8,서울 성동구 광나루로11길 10.,ChIJyWLo1sWkfDURUnlo4N-Bb8M,4.0,1.0,OK
D395BA1A40,서울 성동구 뚝섬로 341-8,ChIJlfS73QilfDURvbGavBGN7ck,4.4,12.0,OK
D3965999F4,서울특별시 성동구 장터길 41,ChIJPTB7G3OjfDURP2AYFBFPITQ,,,OK
D3A10D3E66,서울특별시 성동구 송정4길 10,ChIJX9EeP5K7fDURud_cQ0VORXo,4.6,72.0,OK
D3A976635B,서울특별시 성동구 성수일로10길 26,ChIJf7ye_iylfDURQFLN667twpc,4.7,3.0,OK
D3B3CDB5D1,서울특별시 성동구 왕십리로 410,ChIJb6LemiylfDUR2JX0y5bfdIE,4.8,10.0,OK
D3B91AFDFF,서울 성동구 성수이로 108.,ChIJbS0WnoulfDUROvcR0nVjN18,4.6,1147.0,OK
D3C7D7CE86,서울특별시 성동구 독서당로 194,ChIJkcPEelujfDUReDp7RmG56LA,4.7,3.0,OK
D3C9F2C2F5,서울 성동구 왕십리로14길 30.,ChIJZeRaDTelfDURecIG0uIRjXE,4.3,47.0,OK
D3CEEC6D94,서울특별시 성동구 연무장5가길 7,ChIJjWPiajSlfDURWsuTV4n1LaU,4.3,10.0,OK
D3DEA832D8,서울특별시 성동구 왕십리로 410,ChIJNcwtgcSjfDUREl7EIwBnEEw,4.3,8.0,OK
D3E9691832,서울 성동구 연무장길 17,ChIJw20qCwClfDURKQL0pS4wOoI,,,OK
D3E9FFD90F,서울 성동구 살곶이길 152.,ChIJeb0pmnOlfDURQHatDLEaVio,4.7,499.0,OK
D3F29D0C95,서울특별시 성동구 뚝섬로 413,ChIJwRbTpUmlfDURzF66pd2aK4A,4.3,23.0,OK
D401EA47BD,서울특별시 성동구 성덕정15길 6-1,ChIJcQ3u64m7fDURRqDmlLjfnRw,4.5,4744.0,OK
D402962627,서울특별시 성동구 성덕정15길 2-5,ChIJAXXpQJqkfDURz_lrskCI3v4,3.8,8.0,OK
D406BC7817,서울특별시 성동구 연무장7길 16,ChIJSasn9ZSkfDUR3yTM696QRV8,3.8,895.0,OK
D413A3CF88,서울 성동구 성수이로 69.,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
D427F7C6AB,서울 성동구 무학로 42,,,,not_found
D438843206,서울특별시 성동구 마조로3나길 20,ChIJX8Rql0KjfDUR_naOEJDGTws,4.4,875.0,OK
D44E72CCFC,서울 성동구 성덕정길 129,ChIJF-CKDg-lfDURy_Cm4l5kZpQ,4.4,9.0,OK
D45A8799DB,서울특별시 성동구 무학봉길 54-1,ChIJMTymsHGjfDUROwGv2EVyN-U,3.0,3.0,OK
D47A773B8E,서울특별시 성동구 왕십리광장로 6,ChIJ99pVEFmjfDURG4w5d-pbwVA,4.6,1980.0,OK
D484C380BF,서울 성동구 독서당로 314.,ChIJS2EDKHKjfDURanIqQ41WyVc,,,OK
D488494DEF,서울특별시 성동구 고산자로26길 12,ChIJrW_rc1WjfDURJ7RNuYy9ysg,,,OK
D491F00E17,서울 성동구 마조로1길 26-5,ChIJt2yFhFijfDURH0LkuX-egNM,3.8,4.0,OK
D4AA4CAA8D,서울특별시 성동구 연무장9길 8-1,ChIJiXFp4LulfDURqUTmrLXRkaY,4.2,10.0,OK
D4AD2AD30A,서울특별시 성동구 무학로 33,ChIJWVsWZgCjfDURIwiosiRpYxY,,,OK
D4B36C76C4,서울특별시 성동구 용답중앙25길 2,ChIJWWX0x7OkfDURa6xCSi4_OLM,,,OK
D4BD053ECB,서울특별시 성동구 왕십리로 136,ChIJ4YF4xEilfDURd46Y_c58Igs,4.7,93.0,OK
D4C5EBD12F,서울특별시 성동구 행당로9길 43,ChIJlTv6-qylfDUR2LnH3NCsADw,4.5,58.0,OK
D4DF58F26D,서울특별시 성동구 용답중앙15길 8-1,ChIJ4esGU66kfDURnYaVcIK1ErQ,,,OK
D511E3D8B1,서울 성동구 무수막길 3.,ChIJU_s-EgClfDURUVknqOwzaf8,4.8,67.0,OK
D529C1154C,서울특별시 성동구 성덕정11길 5-12,ChIJyQwJNu-lfDUR2XRN1BVhE9M,4.3,115.0,OK
D52B8311A4,서울특별시 성동구 무학로2나길 28,ChIJg_vN4tSjfDUR3zWQ-CYBxZU,4.3,76.0,OK
D573756B9C,서울특별시 성동구 왕십리로 311-1,ChIJ4Xaq11ujfDURoO95EO2QeU0,4.1,61.0,OK
D57855D6EF,서울특별시 성동구 무학봉15길 17-1,ChIJGapRPVujfDURwcfbQbfeqmU,4.0,1.0,OK
D5845DCD06,서울특별시 성동구 왕십리로 84,ChIJS40pZAClfDURWUPdioWUHTU,,,OK
D58C9C52D1,서울 성동구 무학봉26길 9.,ChIJlZshv1ujfDURTcYFC1ztQoc,4.4,123.0,OK
D5909AB680,서울특별시 성동구 고산자로6가길 21,ChIJ8deXJlyjfDURwjT15nVwkTI,3.6,511.0,OK
D592366647,서울 성동구 아차산로17길 49.,ChIJPXY15M6lfDURnwZvFgGtVFI,4.7,9.0,OK
D59EAA6064,서울 성동구 광나루로6길 35.,ChIJ6TLgKQ6lfDURJDpz7TKmNDY,3.6,127.0,OK
D5A688AFCD,서울특별시 성동구 아차산로13길 23-1,ChIJH57uTZmkfDUR94i2-FypbNk,3.5,75.0,OK
D5CE662890,서울특별시 성동구 장터길 39,ChIJg0tiGXOjfDURjKnsxV_V1mI,,,OK
D5CFCB32BA,서울  성동구  마장동,ChIJe0xo9VajfDURV54SlYJCVD4,,,OK
D5CFD2B5BF,서울 성동구 마조로3길 7-1,ChIJPzhUSL6kfDURyERO7mrn7c8,5.0,1.0,OK
D5D2A1D534,서울 성동구 마장로 137.,ChIJy8nF2U6jfDURIY5etWVS_HI,3.8,17.0,OK
D5D64A7CE8,서울특별시 성동구 연무장길 50,ChIJ951cw8ilfDUR9YtF-dxhl1w,4.4,65.0,OK
D5F0182675,서울특별시 성동구 뚝섬로3나길 11,ChIJtUJLPRalfDURFgfG8elg0r4,4.0,501.0,OK
D5FAEB61B0,서울특별시 성동구 금호로 82,ChIJa6dkRW6jfDURsu4GrNPOpY0,,,OK
D612EC720C,서울특별시 성동구 연무장길 41-26,ChIJQ_bqINSlfDURlMVvyQn2DQQ,3.9,590.0,OK
D6267FEEEA,서울 성동구 성덕정15길 5,ChIJSdKCM46kfDURbxD9TNwppQY,4.0,1.0,OK
D631BCEA77,서울 성동구 고산자로2길 6-3.,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
D63B351295,서울 성동구 고산자로8길 26.,ChIJA4WwxF6jfDURAbjeXta1Mnw,,,OK
D64DEC08B9,서울특별시 성동구 금호산길 55,ChIJ3RDS3myjfDUR6lpZR-uLTxI,,,OK
D669157A58,서울특별시 성동구 서울숲길 51-1,ChIJLd5vtHilfDURVOXJz_hJ0rQ,3.9,143.0,OK
D66D8AD118,서울 성동구 금호로 164.,ChIJY4mCoWyjfDURROHsLJhmMBg,,,OK
D670574C48,서울 성동구 성수이로20길 10.,ChIJLeMVN9ClfDURi2dRHb1CT3k,4.2,83.0,OK
D6745235EA,서울특별시 성동구 왕십리로24길 7,ChIJwzt-PFqjfDUR7L-GUYcKESA,,,OK
D67C0BE6A2,서울특별시 성동구 성수일로1길 8,ChIJo8dEWtmlfDURc6AOQFHWoTI,4.9,159.0,OK
D6BA8B518B,서울특별시 성동구 왕십리로30길 2-1,ChIJ91Wq5nukfDUR8UXw0gZuVC0,4.2,10.0,OK
D6C06FDF89,서울특별시 성동구 고산자로 306,ChIJ9WJs81ajfDUR7_ccs5vM4yU,,,OK
D6F0487E3E,서울특별시 성동구 청계천로10다길 1,ChIJW17AXlGjfDUR9BAiIyHtwHc,,,OK
D6F7A9FA64,서울 성동구 용답19길 9.,ChIJC1q9PNClfDURRvfZ8IU-zfA,4.4,39.0,OK
D7028A57A2,서울특별시 성동구 행당로 121,ChIJpTR3U1yjfDURJldakg_-Vkg,,,OK
D709A19B89,서울특별시 성동구 무수막길 91,ChIJd6CRWtmlfDURuLrYFt5gOV0,4.8,545.0,OK
D72BC9D1A2,서울 성동구 사근동길 59.,ChIJe9GV1Z2kfDURzRu5qg9T_Go,4.1,393.0,OK
D731C6D372,서울 성동구 행당로 84.,ChIJf_dIdaKjfDURXj1_URueKAE,4.5,160.0,OK
D749124593,서울특별시 성동구 금호로 58,ChIJT4X8MR-lfDURqJ8gz5XIafQ,4.3,351.0,OK
D756AE959B,서울 성동구 행당동 19-54,ChIJ8aC_e6ekfDUR5LxeVXzBcY4,,,OK
D757DF77E2,서울특별시 성동구 자동차시장1길 70,ChIJiYe8esukfDUR0C05PM-Rk5E,3.6,67.0,OK
D77841D9B4,서울특별시 성동구 서울숲2길 15,ChIJK1AYIQClfDURh_KAKalF1Ic,5.0,1.0,OK
D78D9659F1,서울특별시 성동구 왕십리로31길 6,ChIJ2c1UsyOlfDURJbGn17ystN4,5.0,61.0,OK
D78F1F696C,서울특별시 성동구 성덕정17길 7,ChIJeb0pmnOlfDURQHatDLEaVio,4.7,499.0,OK
D799D3A520,서울특별시 성동구 금호산길 38-4,ChIJWanlFnOjfDUROhZoZ61ZKs8,,,OK
D7B0E38FA8,서울 성동구 광나루로 290,ChIJ2Uw3DfejfDUR9UHhd9evhys,,,OK
D7EAFE3D88,서울특별시 성동구 아차산로7길 9-2,ChIJscppWpakfDUReDe90u9D0HE,4.0,1012.0,OK
D7F0860579,서울특별시 성동구 마장로37길 53-2,ChIJhYnyxqqkfDUR6fzRhM8vBXU,2.0,1.0,OK
D7FE7C347D,서울특별시 성동구 왕십리로24길 5,ChIJl5qdhuGjfDURPUGUUb09FZ8,4.5,4.0,OK
D822E86B3D,서울  성동구  금호로  82-1,ChIJ9fZSRW6jfDURElk_rWUukbM,2.6,7.0,OK
D827FBA72F,서울 성동구 금호산길 53-1.,ChIJn_t3MG2jfDURw2IlbPW9Mdc,4.8,13.0,OK
D83C7B324D,서울특별시 성동구 연무장5가길 20,ChIJIWNBcwClfDUR2VAtecfNMS8,4.9,46.0,OK
D83FD7E108,서울특별시 성동구 연무장7가길 6-1,ChIJzdFrZy6lfDURNWmv6F2e0zI,4.3,92.0,OK
D85CD85462,서울특별시 성동구 왕십리로 311-1,ChIJIxUsWgCjfDURn092LsW7Gjc,5.0,2.0,OK
D8669EE2FB,서울 성동구 아차산로11길 26,ChIJiS1cv1ilfDUR2AOummjHmTk,,,OK
D86773997F,서울 성동구 마장로 283,ChIJ53dphqmkfDUR2K-qxDWPi3Y,,,OK
D877FBFA11,서울특별시 성동구 상원8길 1,ChIJMQqrIZukfDUR9Nad0tb5xxI,1.0,1.0,OK
D87C249A76,서울 성동구 무학로12길 13,ChIJHYSbOFCjfDURSls3v2E6Yhw,4.1,2487.0,OK
D87CAF8855,서울특별시 성동구 한림말길 37,ChIJ0eMeBKCjfDURj7A7iqWjl1U,4.1,858.0,OK
D88940EE2F,서울특별시 성동구 금호산길 42,ChIJUVK_RG2jfDURIdEWNNpc1YU,4.3,6.0,OK
D89DEC9B29,서울 성동구 아차산로 122.,ChIJOUEJZGKlfDUR76HQ4jT_95E,4.1,216.0,OK
D8A875AA9D,서울특별시 성동구 왕십리로 293,ChIJCZ17lKekfDURIuQv37AyAOw,4.2,558.0,OK
D8B9E99952,서울특별시 성동구 무학로6길 50,ChIJET7HVVejfDURUYRcgjFm5zA,,,OK
D8C7681945,서울 성동구 왕십리로 330.,ChIJv3S4SVqjfDURmG7X8QkTbjI,3.8,83.0,OK
D8D358541B,서울특별시 성동구 광나루로11길 12,ChIJhbqlu8akfDURSu7qO8fTfKU,,,OK
D8D8741AE4,서울특별시 성동구 자동차시장1길 70,ChIJn9mGzlalfDURlwj7O1ak1Uo,3.6,71.0,OK
D97D0EEBFE,서울특별시 성동구 마조로5길 6,ChIJbd4b6qKlfDURVUYpFKdloIU,4.4,17.0,OK
D983AF8437,서울특별시 성동구 뚝섬로 395,ChIJ3wgb3ZGkfDURLBcQICzPmYI,4.0,50.0,OK
D98E86E1EF,서울특별시 성동구 왕십리로4길 10-12,ChIJAVQItC6lfDURy-d2JW-yAfs,5.0,3.0,OK
D9A68478F5,서울특별시 성동구 행당로17길 23,ChIJA7skdlyjfDURo25j9v_GYC4,4.1,294.0,OK
D9A857451B,서울특별시 성동구 마조로 31,ChIJHWFSkaekfDUR6Su1yVBKYzg,4.7,49.0,OK
D9A86A4A3C,서울특별시 성동구 성수일로4길 37,ChIJuerRo5ykfDURgfowlGnskww,4.4,53.0,OK
D9B4DCAFB9,서울 성동구 독서당로 160.,ChIJ25BJnjOhfDUR7SJky4yJkpk,3.5,19.0,OK
D9C06C8643,서울특별시 성동구 왕십리로4길 26-14,ChIJa9G5CGSlfDURdZ6NN7b6e_0,4.2,25.0,OK
D9C37DB102,서울 성동구 용답19길 5,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
D9D5B30E21,서울 성동구 성수일로 20.,ChIJM1HCY-WlfDUR6PHdsq0ztdo,4.5,127.0,OK
DA01E5E1CB,서울 성동구 왕십리로4길 23-1,ChIJFxcsn4KlfDURDCdaoC-60bw,4.2,39.0,OK
DA16B2905C,서울특별시 성동구 무학로 33,ChIJBw7myjGlfDURjJH2JIP9EDU,3.9,410.0,OK
DA1B23659C,서울 성동구 상원길 51.,ChIJOzg99pikfDURuiMCgTFbgy8,,,OK
DA258C9262,서울특별시 성동구 살곶이2길 1,ChIJO7kN06WlfDURNuGLlB-kRDw,4.2,78.0,OK
DA38CBD132,서울특별시 성동구 고산자로12길 15,ChIJUcH8qWmjfDURCgLeDPWBv64,5.0,89.0,OK
DA3D8B1FB0,서울  성동구  금호동4가,ChIJ1QsExQejfDURYKO8kssfu9M,4.3,1360.0,OK
DA3FBABC19,서울특별시 성동구 독서당로 381,ChIJu93XQq6lfDURgrXXdDhufTs,,,OK
DA4547AB2F,서울특별시 성동구 성수일로 54,,,,not_found
DA4DC755CB,서울특별시 성동구 송정길 82-3,ChIJ833m_sWkfDURf1GiAVdbHGo,,,OK
DA5B732423,서울특별시 성동구 광나루로 130,ChIJGyMHXZ-kfDUR6Dv6ZmmQCFE,4.2,13.0,OK
DA66A755A8,서울특별시 성동구 금호산2길 15-1,,,,not_found
DA7113101B,서울특별시 성동구 성수이로26길 61,ChIJIwNEzcGkfDUR4V3C89Q-DVs,,,OK
DA72A54F82,서울 성동구 장터길 25-1,ChIJkcPEelujfDUReDp7RmG56LA,4.7,3.0,OK
DA74E018B2,서울특별시 성동구 행당로17길 27,ChIJ7yHSfgCjfDUReW8okfqc2q8,4.5,4.0,OK
DA7C0F3255,서울 성동구 왕십리로24길 16-1.,ChIJrUWzRFijfDUR7-OxJe_iQA4,4.1,716.0,OK
DA830AD4F9,서울특별시 성동구 성수일로11길 11,ChIJN_RhnwmlfDURhKmCePefIQY,,,OK
DA9FEE893A,서울특별시 성동구 성수일로 21,ChIJHwucrFulfDURZLfjGp6bofo,4.3,404.0,OK
DABAA47F1B,서울특별시 성동구 광나루로 320-1,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
DABB8F4DFF,서울특별시 성동구 상원길 44,ChIJaeADr8yjfDURcfbPBxW3xdo,4.4,40.0,OK
DABFCC04D8,서울특별시 성동구 마장로 137,ChIJK0N6DUWjfDURuDLOr9cbPRY,,,OK
DAD28E1892,서울 성동구 왕십리로20길 9-1,ChIJ2xmLi1mjfDURHC8BKe3_qjE,3.7,74.0,OK
DAD6A93B87,서울 성동구 행당로 129.,ChIJTYA9vVujfDURHdoGA36UddM,3.9,37.0,OK
DADB178866,서울특별시 성동구 성수일로 77,ChIJo5Ae2ySlfDURgHrxPG3vfyM,4.2,284.0,OK
DAE13C0508,서울특별시 성동구 동일로 135-1,ChIJX1z4xMGkfDURmhgomplLHow,,,OK
DAFBA48973,서울특별시 성동구 무학로2길 48,ChIJjcdih1mjfDURpaUP-wZPpw4,,,OK
DB02976DF2,서울특별시 성동구 용답중앙13길 7-1,ChIJa_XV9VajfDURJ8AlTyIL4Bc,3.0,1.0,OK
DB1E0B5C1E,서울특별시 성동구 행당로17길 19-1,ChIJg9sZdFyjfDUR0vbHAbpUh6I,4.5,6.0,OK
DB3164F768,서울특별시 성동구 성덕정길 27,ChIJlWbFGjSlfDURKbPZVfPIVpY,4.4,62.0,OK
DB4CA4D632,서울 성동구 서울숲2길 47.,ChIJdYYiYAClfDURL5WlVjEGh0s,1.0,1.0,OK
DB794CF0E3,서울  성동구  마장로29길  46-1,ChIJSasn9ZSkfDUR3yTM696QRV8,3.8,895.0,OK
DBC4830070,서울특별시 성동구 용답19길 12,ChIJb2WVJAClfDURNNh6TunrTpU,4.9,15.0,OK
DBD3191157,서울 성동구 서울숲6길 21,ChIJO5XnmJ6kfDURZdcoDSMBdWU,3.7,176.0,OK
DC1615940E,서울특별시 성동구 연무장1길 15-1,ChIJ_aliEOGlfDURub08gvUSMoA,4.7,263.0,OK
DC17B81D3E,서울 성동구 금호로11길 1,ChIJAfskOMGlfDURChWeX0CzpEo,4.2,153.0,OK
DC2433C636,서울특별시 성동구 고산자로24길 11,ChIJW807c1WjfDURMV7ZzSh5nYY,,,OK
DC3C4F794B,서울특별시 성동구 연무장길 37-18,ChIJbbtonqilfDUR0jr6Gp1_-Ys,5.0,4.0,OK
DC6768DBDA,서울특별시 성동구 장터길 35,ChIJsU_AInOjfDUREAFt_qWD-nE,,,OK
DC88E0D1FD,서울 성동구 성수일로12길 23.,ChIJ3UoMFX2lfDURI7LwIAvTeQo,3.8,19.0,OK
DC91CAB11B,서울특별시 성동구 상원2길 6,ChIJi6JZZKGlfDURjJ3sLiwkLss,3.8,29.0,OK
DCC50120CB,서울특별시 성동구 마조로 59,ChIJM6f-QKikfDURbCBfhRjT8yo,5.0,1.0,OK
DCDA685076,서울특별시 성동구 상원10길 3,ChIJDVnjY5ikfDURxRjJLfgifyQ,4.0,1.0,OK
DCF5AF5EC7,서울 성동구 왕십리로 221-5.,ChIJC-dnKqekfDURjCH9o3XFSUM,,,OK
DCF7BBE73E,서울특별시 성동구 마조로 30,ChIJ4UGp3rClfDURFc4tuFlYfO4,4.3,104.0,OK
DD0FCFEDE6,서울특별시 성동구 마장로 301,ChIJYwxAUKClfDURK3r5fsi5zQo,4.5,859.0,OK
DD282F5170,서울특별시 성동구 왕십리로4길 26-18,ChIJyYFsIgClfDURHnd4YIa8_GQ,4.4,9.0,OK
DD2B300AD5,서울특별시 성동구 왕십리로 410,ChIJ_9mOeUWjfDURDF7BQ9tYCDE,4.2,32.0,OK
DD3AD6FFFA,서울특별시 성동구 왕십리로28길 30,ChIJcdrrilCjfDURmlLxAjXlLmE,4.2,6.0,OK
DD406CC456,서울특별시 성동구 성수일로1길 12-12,ChIJK_b0UX2jfDURmkYPvmWYm90,4.6,10472.0,OK
DD45EECEE3,서울특별시 성동구 마장로 137,ChIJHyW-MHWjfDURj-4pJlFFXcg,4.5,33.0,OK
DD4FCA5BE6,서울특별시 성동구 왕십리로 363,ChIJ_____5ykfDURTFu7mxoVtEI,4.0,918.0,OK
DD5C3290AF,서울 성동구 마장로 293-1.,ChIJzabLX1OlfDURIDSoa1m5APc,5.0,1.0,OK
DD91730DEC,서울 성동구 아차산로 116.,ChIJ-fesJZSkfDURc9J8aGoncbc,4.1,49.0,OK
DDA2B18650,서울특별시 성동구 무학봉16길 24-2,ChIJxfZpUlGjfDURWSB5_0-EIm4,,,OK
DDA448BE28,서울특별시 성동구 연무장19길 12,ChIJAyikauukfDURQx2emUDSVBM,4.8,13.0,OK
DDAA9A9275,서울 성동구 마장로27길 11.,ChIJ_88DJlGjfDURcMjWFvYmO4k,,,OK
DDB19C2E90,서울특별시 성동구 독서당로 296-11,ChIJlWXwiYajfDURV57sLNnm7u0,4.3,28.0,OK
DDC5B3DE0C,서울특별시 성동구 행당로17길 27,ChIJ862HCgCjfDURyFQC1rinCv4,,,OK
DDCEC53100,서울 성동구 서울숲2길 46-9.,ChIJvbylOJykfDURmO13xpqcdws,4.2,352.0,OK
DDF9F33035,서울 성동구 천호대로 294,,,,not_found
DE1EB08231,서울특별시 성동구 무학로 33,ChIJlYQ5JimjfDURULChx7MHmSg,4.0,122.0,OK
DE28615258,서울 성동구 성덕정15길 6-9.,ChIJWeakL46kfDURtMawE8JvVYc,,,OK
DE2C6A8F93,서울 성동구 연무장3길 5-1.,ChIJwZkQMQylfDURBZBk1ufck3Q,4.0,76.0,OK
DE2D4A4E86,서울특별시 성동구 동호로2길 28-1,ChIJWxIzNnOjfDURNrSWXsJ_0fo,,,OK
DE4BA13DEE,서울특별시 성동구 독서당로40길 39,ChIJr4-XU4OkfDUR7bGUDLIzvVo,4.2,88.0,OK
DE5727B21A,서울  성동구  무수막14길  7,ChIJ2TESSJykfDUR3-mKBr37pcQ,4.8,639.0,OK
DE5FF7193C,서울 성동구 용답중앙13길 9.,ChIJY8ul8bKkfDURQrtTPoKnB2k,,,OK
DE6A101DCA,서울특별시 성동구 광나루로11길 4,ChIJAbuazLq7fDUR6dwY6gqBAig,4.5,8.0,OK
DE7F19C8F6,서울 성동구 살곶이길 18.,ChIJg6vvvaOkfDURHhnp4Gqmv3k,4.3,530.0,OK
DE85469897,서울 성동구 용답29길 15-1.,ChIJnU7ECbOkfDUREg2tY6wDCwE,,,OK
DE96D5A30B,서울특별시 성동구 뚝섬로 392,ChIJpe-wSACxfDURreOKjO1_n4A,5.0,1.0,OK
DEA848E3A9,서울특별시 성동구 아차산로11길 11,ChIJAXXpQJqkfDURz_lrskCI3v4,3.8,8.0,OK
DEABE6F7A5,서울특별시 성동구 연무장7길 12,ChIJhSRPNXelfDURV_ooK2_9Ij0,4.9,931.0,OK
DEC108E9DF,서울특별시 성동구 살곶이길 18,ChIJm69LM4ilfDURMB2KE79tCxY,4.6,197.0,OK
DECBA9ED42,서울특별시 성동구 독서당로51길 22-1,ChIJd6CRWtmlfDURuLrYFt5gOV0,4.8,545.0,OK
DF277BB6B1,서울특별시 성동구 금호산길 3,ChIJG4xQJHOjfDURvyOe-s4ed8A,,,OK
DF32149DAD,서울특별시 성동구 독서당로50길 1,ChIJBaI4KXKjfDURHhAaC0XmXx4,4.8,4.0,OK
DF334CC79E,서울특별시 성동구 용답중앙15길 7-1,ChIJq4f2wsqlfDURZP0Xc0DsHs8,4.0,5.0,OK
DF5E6C949C,서울특별시 성동구 성수일로11길 6-1,ChIJn2SYJ2GlfDUR9CAxbBtbDXk,3.9,570.0,OK
DF67DE190B,서울특별시 성동구 왕십리로31가길 10-2,ChIJK3Jn2USjfDURBeIebDEWkrg,,,OK
DF7492A3E8,서울특별시 성동구 금호로 107,ChIJd6a4em6jfDURl3YvZLypnEY,,,OK
DF809D8AFF,서울특별시 성동구 무학로 12-1,ChIJHYSbOFCjfDURSls3v2E6Yhw,4.1,2487.0,OK
DF8B176772,서울특별시 성동구 성수일로12길 18-1,ChIJxa2KtgqlfDUR-1IzGCxN-dA,4.7,12.0,OK
DF916D9BA2,서울  성동구  금호로13길  3,ChIJl_F09syjfDURRfds23thjpE,5.0,1.0,OK
DF938C1210,서울특별시 성동구 왕십리로21가길 3,ChIJczHZzVujfDURG9VhcSJgENc,2.0,1.0,OK
DFA0B92DE8,서울특별시 성동구 성수이로 118,ChIJc40u-TClfDURQ-mrXNk-FG0,4.1,250.0,OK
DFC09E5F2A,서울 성동구 행당로 87.,ChIJ46MPHWijfDURxsL0bOzJhkQ,4.0,7.0,OK
DFCD699E8D,서울특별시 성동구 마장로35나길 39,ChIJl6_LuqukfDUR3njaij1xDP8,,,OK
DFD0B2EA28,서울 성동구 왕십리로24길 12.,ChIJdQ5FGVqjfDUR_HZk_cWGkrc,4.3,4.0,OK
DFD306A663,서울특별시 성동구 동호로 21,ChIJSVQpx1ujfDURT6fA8PtXC1U,3.7,10.0,OK
DFE427F21C,서울특별시 성동구 행당로 119,ChIJcxF7lKekfDURSPApLahsNCE,3.5,30.0,OK
DFE96F9825,서울특별시 성동구 독서당로 297-12,ChIJH57uTZmkfDUR94i2-FypbNk,3.5,75.0,OK
DFF4FC9533,서울특별시 성동구 마조로5길 11,ChIJjcA3TlGjfDURVnZBp_unf1Q,4.4,5.0,OK
DFF740F6CA,서울특별시 성동구 사근동길 6,ChIJbWzzQgClfDUR2BeghubAJ3A,4.5,8.0,OK
E006ED6B32,서울 성동구 연무장5가길 22.,ChIJSasn9ZSkfDUR3yTM696QRV8,3.8,895.0,OK
E00E398B70,서울특별시 성동구 무수막길 62,ChIJbQxL4F2ZfDURfsTkNl2XyjQ,5.0,2.0,OK
E014ED20D7,서울 성동구 금호로 17.,ChIJP-X40melfDURG0FyTWEq7Ow,4.3,73.0,OK
E02749FC67,서울특별시 성동구 아차산로7길 17-1,ChIJpe6lP5akfDURYlRXstFSC4M,,,OK
E03321589B,서울 성동구 성덕정길 74.,ChIJv65_mo-kfDURWeBiwnSZjLM,4.6,10.0,OK
E04BA9BDD4,서울 성동구 고산자로2길 4.,ChIJpealoFWjfDUR2ACgzkn79ow,4.1,1920.0,OK
E05D8AE16A,서울특별시 성동구 왕십리로21길 20,ChIJpUJFhFujfDURGX9TgvKoPws,4.3,3.0,OK
E06F67F152,서울특별시 성동구 상원10길 9,ChIJEzPDEralfDURr_iy-oAp18U,4.6,10.0,OK
E08EC54D85,서울특별시 성동구 마장로 204-1,ChIJiy88El2jfDURwY-HhjAF6-w,4.2,316.0,OK
E09000C96D,서울특별시 성동구 상원길 50-31,ChIJFUb0AAClfDURmxS6lwIju4w,,,OK
E0A583DB58,서울 성동구 독서당로 297-3.,ChIJe9GV1Z2kfDURzRu5qg9T_Go,4.1,393.0,OK
E0B79043DA,서울특별시 성동구 마장로35나길 3-29,,,,not_found
E0F74B2307,서울특별시 성동구 둘레15길 11,ChIJv225hXekfDURZMM3Tiyy9eg,4.5,224.0,OK
E10B522E89,서울 성동구 마조로 25.,ChIJZQShm6ekfDUR6SHfdlxh7gQ,3.8,119.0,OK
E12C68864A,서울 성동구 장터길 43-3,ChIJYbOPTnKjfDURTiMqLojY0a8,4.0,1.0,OK
E145D9B3BC,서울특별시 성동구 난계로 114-31,ChIJRW4Bu0OjfDURXci0Dp2FB4U,,,OK
E14648B415,서울특별시 성동구 왕십리로 410,ChIJ2wwkJvujfDURlnNMkEDnwS8,,,OK
E17006A999,서울특별시 성동구 왕십리로4길 23-1,ChIJ2WJkhkilfDUR48Oeig5qc00,4.1,79.0,OK
